title,url,date,summary
"RCB vs GT, IPL 2025: Shubman Gill win coin flip vs Rajat Patidar; Gujarat Titans bowl first vs Royal Challengers Bengaluru",https://indianexpress.com/article/sports/ipl/rcb-vs-gt-2025-toss-coin-updates-live-score-royal-challengers-bengaluru-gujarat-titans-chinnaswamy-stadium-9919530/,,"RCB vs GT, IPL 2025: Shubman Gill win coin flip vs Rajat Patidar; Gujarat Titans bowl first vs Royal Challengers Bengaluru"
"IPL 2025, RCB vs GT Highlights: Gujarat Titans beat Royal Challengers Bengaluru by 8-wickets",https://indianexpress.com/article/sports/cricket/live-cricket-score-ipl-2025-rcb-vs-gt-live-score-today-match-royal-challengers-bengaluru-vs-gujarat-titans-rajat-patidar-vs-shubman-gill-9918981/,,"IPL 2025, RCB vs GT Highlights: Gujarat Titans beat Royal Challengers Bengaluru by 8-wickets"
"RCB vs GT: Players list, Royal Challengers Bengaluru vs Gujarat Titans, Impact Sub and Full Squads",https://indianexpress.com/article/sports/ipl/ipl-2025-rcb-vs-gt-playing-11-dream11-team-prediction-today-match-impact-player-full-squad-players-list-9919007/,,"RCB vs GT: Players list, Royal Challengers Bengaluru vs Gujarat Titans, Impact Sub and Full Squads"
"IPL 2025, RCB vs GT: Run-fest expected at Bengaluru",https://indianexpress.com/article/sports/ipl/ipl-2025-rcb-vs-gt-chinnaswamy-bengaluru-pitch-report-weather-9919593/,,"IPL 2025, RCB vs GT: Run-fest expected at Bengaluru"
Cheteshwar Pujara says Chennai Super Kings middle order does not look ‘completely ready’ after loss to Royal Challengers Bengaluru,https://indianexpress.com/article/sports/ipl/cheteshwar-pujara-csk-middle-order-not-ready-rcb-loss-9913248/,,Cheteshwar Pujara says Chennai Super Kings middle order does not look ‘completely ready’ after loss to Royal Challengers Bengaluru
‘He should have batted ahead of Ashwin’: Shane Watson on MS Dhoni coming out at No. 9 vs RCB,https://indianexpress.com/article/sports/ipl/shane-watson-ms-dhoni-batting-order-promotion-csk-rcb-9913401/,,‘He should have batted ahead of Ashwin’: Shane Watson on MS Dhoni coming out at No. 9 vs RCB
‘A different approach’: Kane Williamson breaks down one mistake that cost RCB match vs Gujarat Titans,https://indianexpress.com/article/sports/ipl/kane-williamson-one-mistake-that-cost-rcb-vs-gujarat-titans-9921910/,,‘A different approach’: Kane Williamson breaks down one mistake that cost RCB match vs Gujarat Titans
IPL 2025: Mohammed Siraj shows old team RCB what they are missing,https://indianexpress.com/article/sports/ipl/rcb-vs-gt-mohammed-siraj-ipl-2025-bengaluru-chinnaswamy-9921031/,,IPL 2025: Mohammed Siraj shows old team RCB what they are missing
"IPL 2025: After years of struggling at home, RCB have compiled a team that can ace Chinnaswamy conditions",https://indianexpress.com/article/sports/ipl/ipl-2025-rcb-compiled-team-that-can-ace-chinnaswamy-conditions-bengaluru-9918828/,,"IPL 2025: After years of struggling at home, RCB have compiled a team that can ace Chinnaswamy conditions"
‘I’ve never seen a situation like this’: AB de Villiers on ‘crazy’ RCB schedule in IPL 2025,https://indianexpress.com/article/sports/ipl/ab-de-villiers-on-crazy-rcb-schedule-in-ipl-2025-9913337/,,‘I’ve never seen a situation like this’: AB de Villiers on ‘crazy’ RCB schedule in IPL 2025
‘Balance of RCB squad 10 times better compared to previous seasons’: AB de Villiers,https://indianexpress.com/article/sports/ipl/ab-de-villiers-rcb-squad-balance-10-times-better-ipl-2025-9913314/,,‘Balance of RCB squad 10 times better compared to previous seasons’: AB de Villiers
IPL 2025: When and Where to Watch Royal Challengers Bangalore vs Gujarat Titans Match?,https://indianexpress.com/article/sports/cricket/ipl-2025-match-14-rcb-vs-gt-live-cricket-streaming-online-when-and-where-to-watch-royal-challengers-bangalore-vs-gujarat-titans-match-9919025/,,IPL 2025: When and Where to Watch Royal Challengers Bangalore vs Gujarat Titans Match?
